50.0044,92.4155,95.3461
49.9378,92.3461,95.3055
50.0402,92.1723,95.1802
49.8485,92.2363,95.1252
49.8921,92.1288,95.2125
49.6129,92.0645,95.1327
49.7192,92.0579,94.9731
49.4747,91.8622,95.0014
49.3122,91.8443,94.9514
49.2197,91.8754,94.871
49.2405,91.6228,94.7939
49.232,91.6041,94.7666
49.1485,91.5947,94.7085
48.989,91.4123,94.6804
48.6916,91.4561,94.5466
48.787,91.2916,94.4772
48.5818,91.262,94.4674
48.7238,91.0409,94.4294
48.4813,91.0796,94.396
48.2397,90.9491,94.2056
48.3764,90.9132,94.1514
48.1718,90.8572,94.0836
47.9795,90.897,94.0772
47.9217,90.6855,94.0844
47.8556,90.5546,93.9906
47.8913,90.5844,94.0417
47.6946,90.5734,93.8571
47.5407,90.4098,93.8492
47.6407,90.387,93.7443
47.4335,90.276,93.7469
47.598,90.2555,93.7759
47.1202,90.1595,93.6233
47.0527,90.0706,93.5542
46.8834,89.9326,93.5441
47.0646,89.7135,93.4852
46.7028,89.6436,93.4968
46.7561,89.5159,93.4586
46.2895,89.3539,93.2707
46.2912,89.4939,93.1402
46.2643,89.1776,93.0907
46.3101,89.0788,93.0253
46.2059,89.0921,92.9365
46.073,89.1513,92.9171
45.9121,88.9898,93.0071
46.002,89.2784,93.0989
45.9281,89.2294,93.1406
46.0504,89.1808,93.0804
45.9598,89.1817,93.076
45.8905,89.1651,93.0457
45.9449,89.1436,92.9793
46.0335,89.1565,93.0854
45.9477,89.2199,93.1439
45.9728,89.1996,93.0459
45.8851,89.1463,93.0813
45.9402,89.1779,93.021
45.8986,89.1084,93.0099
45.9437,89.1499,93.0158
45.8312,89.1441,93.0254
45.8711,89.1251,92.9945
45.8166,89.1057,93.1045
45.9475,89.1035,93.0292
45.8517,89.0834,93.0011
45.8821,89.0923,93.0055
45.8394,89.1094,92.9992
45.8441,89.0966,92.9503
45.8459,89.0618,92.9905
45.8265,89.034,92.9788
45.7931,88.9829,92.9972
45.7531,89.0429,92.9616
45.7605,89.0169,92.9315
45.7374,88.9924,92.9581
45.7838,89.0048,92.9663
45.7329,88.9908,93.0164
45.7941,88.9895,92.9984
45.6569,89.0058,92.9694
45.6681,89.0221,92.9144
45.6223,88.9986,92.9696
45.6893,88.9947,92.9583
45.7163,89.0319,92.9796
45.7281,89.0448,93.0056
45.777,89.0404,93.0147
45.8145,89.0284,92.9793
45.7659,89.019,92.9984
45.6723,89.056,93.0238
45.7735,89.0729,93.0241
45.7273,89.0855,93.0357
45.7778,89.1047,93.0428
45.8073,89.1169,93.0488
45.8261,89.1109,93.0567
45.7902,89.1265,93.076
45.8928,89.1444,93.0976
45.8261,89.1698,93.1136
45.9014,89.1732,93.1184
45.8457,89.2457,93.1457
45.8947,89.2481,93.2062
46.0127,89.2989,93.257
46.0295,89.3523,93.2421
46.0769,89.379,93.278
46.093,89.404,93.3444
46.1605,89.4513,93.3134
46.1102,89.4766,93.3829
46.2109,89.5245,93.3793
46.3214,89.5964,93.4472
46.243,89.6207,93.5105
46.2971,89.6708,93.5275
46.3111,89.7151,93.594
46.4262,89.6833,93.6147
46.4038,89.7256,93.619
46.4177,89.7671,93.6631
46.3747,89.8333,93.667
46.4559,89.7659,93.7241
46.4126,89.8026,93.6623
46.4738,89.8396,93.73
46.5419,89.8825,93.7123
46.4493,89.9078,93.7353
46.5093,89.9053,93.7078
46.5296,89.9169,93.8256
46.6113,89.9571,93.714
46.5541,89.9347,93.8072
46.5518,89.9543,93.8489
46.5847,89.9482,93.822
46.6073,89.9815,93.8256
46.5664,89.9908,93.8002
46.6506,89.9599,93.8364
46.6195,89.9887,93.8149
46.5043,89.9945,93.8577
46.5584,90.0111,93.8391
46.5624,89.9866,93.9097
46.5365,90.0069,93.8338
46.552,89.9968,93.8949
46.5173,90.0076,93.838
46.5699,89.9727,93.8429
46.5104,90.0018,93.8999
46.5764,90.0005,93.8476
46.4977,89.9652,93.8591
46.6151,89.9796,93.8386
46.5344,90.0144,93.8586
46.5579,90.0243,93.8652
46.5793,89.9547,93.8666
46.5608,89.9777,93.8287
46.5361,89.9978,93.8334
46.5662,90.0216,93.8943
46.5512,89.9702,93.8595
46.497,89.9804,93.8379
46.4533,89.9808,93.8552
46.5316,89.9257,93.8309
46.5029,89.9072,93.8272
46.4623,89.9082,93.8578
46.4476,89.9048,93.8167
46.3757,89.8851,93.7416
46.3839,89.8804,93.7416
46.3476,89.8548,93.7392
46.2083,89.7687,93.7347
46.2179,89.7623,93.6629
46.1765,89.7842,93.6309
46.1843,89.7674,93.6793
46.2022,89.717,93.6597
46.1503,89.6899,93.6357
46.1774,89.6295,93.6643
46.1424,89.6904,93.6766
46.2093,89.6266,93.6549
46.2321,89.6581,93.6477
46.1379,89.6576,93.6124
46.1752,89.6402,93.6113
46.1728,89.7239,93.6084
46.3866,89.7422,93.6789
46.2986,89.7932,93.6624
46.3698,89.7338,93.7092
46.3261,89.7899,93.698
46.3233,89.7891,93.6927
46.2799,89.7797,93.7062
46.3392,89.7927,93.672
46.3583,89.7644,93.7073
46.3449,89.7981,93.6683
46.3146,89.7548,93.7302
46.262,89.7951,93.6584
46.404,89.7633,93.6744
46.2585,89.7677,93.665
46.3941,89.8022,93.6345
46.3301,89.7814,93.6791
46.2941,89.7702,93.6485
46.343,89.7655,93.6816
46.2715,89.7294,93.6651
46.2259,89.7657,93.6505
46.2879,89.7164,93.6231
46.2555,89.6946,93.5769
46.1551,89.6269,93.6105
46.0975,89.6438,93.5475
46.0782,89.5682,93.5336
45.9883,89.5392,93.4698
46.0127,89.4956,93.4283
45.9274,89.4637,93.4174
45.7946,89.3315,93.3375
45.7086,89.2001,93.3126
45.5321,89.1686,93.2646
45.6571,89.1515,93.2307
45.5668,89.1307,93.1686
45.5321,89.0995,93.1597
45.5956,89.0495,93.0943
45.4731,89.0559,93.1638
45.4905,89.0884,93.1615
45.5037,89.0716,93.102
45.6429,89.1294,93.174
45.8525,89.2035,93.2642
45.8035,89.2952,93.3446
45.9048,89.294,93.3204
45.8026,89.3132,93.3134
45.8169,89.3296,93.3336
45.8828,89.3809,93.3536
45.888,89.3953,93.3149
45.957,89.3593,93.3193
45.9399,89.3756,93.347
45.9566,89.4164,93.3491
45.9454,89.3446,93.2808
45.9126,89.399,93.3315
45.9651,89.344,93.2817
45.9338,89.3444,93.2646
45.8447,89.2962,93.3108
45.7951,89.2746,93.2353
45.6942,89.1723,93.1417
45.6399,89.1452,93.1256
45.5644,89.0619,93.1129
45.3895,88.9949,93.0985
45.4752,88.9758,93.1029
45.4954,88.9949,93.0974
45.3966,89.0216,93.067
45.4837,88.9724,93.0902
45.5283,89.0879,93.1215
45.5996,89.0929,93.1956
45.6281,89.1327,93.1318
45.6183,89.1352,93.1804
45.6908,89.2241,93.1453
45.7366,89.2597,93.2151
45.8232,89.2748,93.3107
45.8107,89.3222,93.3151
45.9658,89.341,93.2588
45.874,89.3815,93.349
45.9731,89.376,93.3133
45.9199,89.4047,93.3118
45.956,89.4154,93.3189
45.9529,89.3515,93.3517
45.9277,89.3537,93.3308
45.8978,89.4344,93.314
45.9579,89.4066,93.3783
45.8778,89.3846,93.3513
45.8548,89.3835,93.3887
45.9888,89.3923,93.3752
45.8438,89.3976,93.2961
45.9886,89.3734,93.2692
45.8903,89.3806,93.2992
45.8883,89.3738,93.2833
45.742,89.3485,93.2758
45.8845,89.3521,93.2965
45.8115,89.3258,93.3256
45.8527,89.3535,93.2771
45.7782,89.3683,93.3208
45.7543,89.3154,93.2937
45.8396,89.3142,93.2767
45.8416,89.3485,93.2774
45.7806,89.361,93.259
45.8939,89.3609,93.3257
45.798,89.3616,93.2701
45.8323,89.348,93.3248
45.7985,89.3081,93.275
45.7976,89.2955,93.2868
45.6977,89.254,93.2219
45.7134,89.2501,93.2442
45.7315,89.2893,93.2583
45.6735,89.2733,93.1849
45.627,89.232,93.2441
45.6097,89.2339,93.2784
45.5994,89.1369,93.2178
45.5234,89.098,93.128
45.466,89.0402,93.1506
45.4313,89.0275,93.0919
45.357,88.9995,93.1008
45.4421,88.9876,93.0861
45.4295,88.9855,93.1059
45.4645,88.9783,93.0585
45.3927,88.98,93.106
45.3532,88.9657,93.1048
45.4882,89.0018,93.0786
45.4914,89.0457,93.1039
45.5528,89.1111,93.1857
45.6336,89.2565,93.2423
45.7059,89.3315,93.3113
45.7133,89.3438,93.3507
45.7741,89.3174,93.3614
45.7952,89.3768,93.3062
45.7261,89.3449,93.3378
45.7964,89.3459,93.2722
45.7732,89.3186,93.2951
45.7658,89.3273,93.2905
45.8432,89.3055,93.3069
45.8034,89.3052,93.2596
45.6801,89.2661,93.2334
45.741,89.2554,93.2793
45.6661,89.2702,93.2479
45.7486,89.2618,93.2286
45.6781,89.2304,93.1648
45.6858,89.2475,93.1625
45.6626,89.2046,93.1955
45.6585,89.1544,93.1156
45.7124,89.1297,93.0968
45.613,89.098,93.0841
45.6122,89.0618,93.0656
45.5231,89.0516,93.0862
45.5014,89.0399,92.9822
45.5043,89.0239,92.9872
45.4885,88.9918,92.9936
45.516,88.9798,92.9475
45.5622,88.9729,92.8994
45.4144,88.9866,92.9243
45.4091,88.8963,92.8702
45.3256,88.7987,92.7893
45.2766,88.7453,92.7609
45.3082,88.7259,92.704
45.2397,88.631,92.6762
45.2041,88.5849,92.6302
45.1372,88.5483,92.5877
45.2059,88.5139,92.5318
45.1236,88.4755,92.5228
45.0762,88.4612,92.4689
45.0733,88.3892,92.3925
45.0639,88.3589,92.3622
45.064,88.3255,92.3923
44.9882,88.3155,92.2932
44.9621,88.3004,92.241
44.9268,88.2664,92.2343
44.8608,88.2037,92.2092
44.8223,88.144,92.1403
44.8217,88.1094,92.1013
44.7681,88.0481,92.0864
44.7672,88.0278,92.0561
44.667,87.9644,91.9903
44.7219,87.9387,91.9402
44.6794,87.8152,91.8488
44.5692,87.7863,91.8453
44.5974,87.7376,91.7732
44.4773,87.7015,91.7594
44.5121,87.6873,91.6592
44.4049,87.6945,91.6304
44.4877,87.6237,91.5747
44.5232,87.5644,91.6182
44.4905,87.5168,91.6099
44.3821,87.4606,91.4708
44.3011,87.4328,91.4651
44.329,87.383,91.4492
44.2828,87.3619,91.3971
44.2956,87.3621,91.3292
44.2631,87.3279,91.3602
44.2572,87.2763,91.3359
44.2504,87.2591,91.2802
44.2107,87.2276,91.2651
44.2091,87.1981,91.2185
44.1653,87.1684,91.1684
44.0616,87.1212,91.0997
44.1062,87.0729,91.069
44.0519,87.0367,91.0158
43.9566,87.0204,91.0158
44.1158,86.9876,90.9786
43.867,86.9504,90.9827
43.9478,86.8762,90.9217
43.8527,86.8452,90.9024
43.8886,86.8255,90.8761
43.8421,86.7926,90.7898
43.7713,86.7462,90.7506
43.8057,86.678,90.7195
43.7255,86.6979,90.7246
43.737,86.6255,90.7099
43.6066,86.6509,90.6868
43.7043,86.5914,90.6636
43.6506,86.5824,90.6578
43.9351,86.9778,91.0296
43.9354,87.0678,91.0628
44.0168,87.0949,91.1128
44.0249,87.1111,91.1524
43.9957,87.1593,91.1083
44.1009,87.1947,91.206
44.041,87.21,91.2746
44.0879,87.2407,91.3482
44.1439,87.2803,91.3288
44.1026,87.3072,91.3497
44.2624,87.3805,91.3959
44.2538,87.4051,91.3861
44.3366,87.4106,91.4216
44.2994,87.4972,91.4841
44.3167,87.5106,91.491
44.3772,87.505,91.5021
44.361,87.5493,91.5266
44.3877,87.5577,91.6331
44.3729,87.6033,91.6412
44.4865,87.6333,91.6546
44.5153,87.6375,91.7019
44.5326,87.6701,91.7094
44.4989,87.7269,91.7398
44.5257,87.7528,91.7405
44.5345,87.7626,91.7551
44.5591,87.7439,91.8493
44.6065,87.8458,91.8158
44.6717,87.8657,91.9636
44.6451,87.9036,91.9447
44.6597,87.9864,92.0083
44.657,87.9828,92.0107
44.6763,88.0581,92.0556
44.6839,88.0007,92.1241
44.6921,88.0579,92.0654
44.5488,88.0765,92.1704
44.559,88.1122,92.1586
44.574,88.0979,92.1947
44.5869,88.1344,92.244
44.5151,88.1433,92.2131
44.4464,88.1016,92.252
44.491,88.0523,92.2417
44.3843,88.0124,92.207
44.2685,88.0016,92.1966
44.3229,88.0098,92.2098
44.2868,87.9994,92.2415
44.2179,88.0399,92.251
44.2358,87.9705,92.2486
44.192,88.0603,92.297
44.3404,88.0569,92.2723
44.308,88.1435,92.2856
44.3967,88.1591,92.3231
44.5301,88.1656,92.3508
44.5564,88.2478,92.4192
44.8147,88.3255,92.4166
44.799,88.4131,92.5533
44.9169,88.4294,92.5588
44.9316,88.4652,92.6192
44.9361,88.5411,92.6351
44.9537,88.5635,92.6631
45.0758,88.6104,92.6818
45.0973,88.6754,92.7077
45.1323,88.6688,92.7355
45.1588,88.6715,92.689
45.0761,88.7516,92.7484
45.2629,88.7404,92.776
45.178,88.7385,92.8029
45.2211,88.7355,92.7851
45.1517,88.8024,92.7789
45.0867,88.7719,92.7619
45.2088,88.799,92.8215
45.231,88.8163,92.8192
45.2656,88.8165,92.8677
45.2579,88.8406,92.8902
45.265,88.8452,92.8992
45.3135,88.8675,92.8896
45.3846,88.8873,92.9027
45.2756,88.9006,92.8638
45.2432,88.9128,92.8909
45.3138,88.8715,92.9042
45.3688,88.9685,92.9183
45.4554,88.9558,93.0193
45.3394,88.9885,93.026
45.3307,88.9886,93.0626
45.4169,89.0267,93.045
45.419,88.9948,93.0865
45.4217,89.0661,93.0615
45.4694,89.0581,93.1002
45.4257,89.0409,93.1478
45.4412,89.1304,93.0681
45.4986,89.0865,93.1413
45.4893,89.1222,93.1318
45.4307,89.1353,93.1813
45.5109,89.1863,93.1215
45.5228,89.154,93.1734
45.4309,89.1826,93.1367
45.502,89.1687,93.1791
45.4756,89.2058,93.2127
45.5241,89.1839,93.2457
45.4603,89.2395,93.2405
45.5524,89.1949,93.2647
45.4888,89.2271,93.2546
45.5127,89.2495,93.2468
45.5334,89.227,93.2524
45.5915,89.2038,93.1842
45.4736,89.1717,93.2773
45.5888,89.1733,93.1869
45.4413,89.1973,93.1684
45.4375,89.1442,93.1377
45.3223,89.1231,93.165
45.1463,88.9944,93.0944
45.1902,88.9979,93.0414
45.1077,88.9839,93.0591
45.2342,88.9917,93.093
45.2283,88.9191,93.0656
45.1838,88.9366,93.047
45.1916,88.911,93.1116
45.1431,88.9544,93.0588
45.1953,88.957,93.1528
45.3654,89.0613,93.1635
45.3274,89.1116,93.1635
45.2907,89.1484,93.1628
45.3955,89.1455,93.2309
45.4808,89.1394,93.2513
45.3748,89.136,93.244
45.3105,89.1565,93.1915
